,id,target,#palabras,#palabras_unicas,#caracteres,#stopwords,#puntuacion,#capitalize,#mayusculas,#silabas,promedio_len_word,#caracteres_especiales,#palabras_binned,#palabras_unicas_binned,#caracteres_binned,#stopwords_binned,#puntuacion_binned,#capitalize_binned,#mayusculas_binned,#silabas_binned,#caracteres_especiales_binned
281,410,True,18,15,93,10,2,2,2,26,4.055555555555555,2,2,2,2,2,0,1,0,3,0
282,412,False,12,11,67,3,3,4,1,18,4.5,3,1,1,1,1,1,1,0,1,1
283,413,False,5,5,27,2,0,0,0,9,4.2,0,0,0,0,0,0,0,0,0,0
284,415,False,17,17,119,0,11,4,9,26,5.9411764705882355,11,2,2,4,0,2,1,0,3,2
285,418,True,10,10,51,4,2,1,0,14,4.0,2,0,1,0,1,0,0,0,0,0
286,419,False,23,21,139,7,9,5,1,32,4.869565217391305,9,3,3,4,2,2,2,0,3,2
287,420,False,17,15,112,5,4,3,0,31,5.529411764705882,4,2,2,3,1,1,1,0,3,1
288,421,False,19,19,119,1,10,3,10,28,5.2105263157894735,10,3,3,4,0,2,1,0,3,2
289,423,False,13,12,75,7,3,1,0,18,4.6923076923076925,3,1,1,1,2,1,0,0,1,1
290,424,True,26,23,139,11,1,2,2,36,4.3076923076923075,1,3,3,4,2,0,1,0,3,0
291,426,False,15,15,73,5,4,3,1,14,3.8,4,2,2,1,1,1,1,0,0,1
292,427,False,17,17,99,3,3,1,7,28,4.764705882352941,3,2,2,3,1,1,0,0,3,1
293,429,False,16,16,84,8,7,1,0,18,4.1875,7,2,2,2,2,2,0,0,1,2
294,432,True,13,13,75,4,4,4,0,17,4.6923076923076925,4,1,1,1,1,1,1,0,1,1
295,435,False,15,15,104,0,8,4,8,25,5.866666666666666,8,2,2,3,0,2,1,0,2,2
296,436,False,19,19,96,5,1,5,1,24,4.0,1,3,3,3,1,0,2,0,2,0
297,437,False,12,12,70,0,6,2,2,12,4.75,6,1,1,1,0,2,1,0,0,2
298,438,False,10,10,49,4,2,1,1,9,3.8,2,0,1,0,1,0,0,0,0,0
299,440,True,10,10,58,4,2,3,0,13,4.7,2,0,1,1,1,0,1,0,0,0
300,442,True,4,4,30,1,0,1,0,9,6.25,0,0,0,0,0,0,0,0,0,0
301,443,True,20,18,116,7,4,4,0,27,4.6,4,3,3,4,2,1,1,0,3,1
302,444,False,23,23,140,7,3,4,1,33,5.043478260869565,3,3,3,4,2,1,1,0,3,1
303,445,False,17,17,103,1,7,4,9,24,5.0,7,2,2,3,0,2,1,0,2,2
304,446,False,15,13,80,1,8,3,6,17,4.266666666666667,8,2,1,2,0,2,1,0,1,2
305,447,False,15,13,83,1,8,4,6,18,4.466666666666667,8,2,1,2,0,2,1,0,1,2
306,448,False,8,6,74,0,18,1,3,13,8.125,18,0,0,1,0,2,0,0,0,2
307,450,False,5,5,37,0,2,3,0,11,6.2,2,0,0,0,0,0,1,0,0,0
308,451,False,7,7,44,1,3,2,0,9,5.0,3,0,0,0,0,1,1,0,0,1
309,452,False,11,11,67,3,3,2,0,15,5.0,3,1,1,1,1,1,1,0,1,1
310,453,False,12,12,72,1,4,6,0,16,4.833333333333333,4,1,1,1,0,1,2,0,1,1
311,454,False,11,11,66,4,2,3,0,18,4.909090909090909,2,1,1,1,1,0,1,0,1,0
312,455,False,14,14,117,0,13,4,3,27,7.214285714285714,13,1,2,4,0,2,1,0,3,2
313,456,False,16,16,80,5,6,2,0,20,3.9375,6,2,2,2,1,2,1,0,2,2
314,457,False,20,20,127,5,12,4,1,24,5.3,12,3,3,4,1,2,1,0,2,2
315,459,False,22,18,112,8,6,2,0,29,4.045454545454546,6,3,3,3,2,2,1,0,3,2
316,461,False,18,18,104,0,2,6,11,31,4.722222222222222,2,2,3,3,0,0,2,0,3,0
317,462,True,15,13,87,1,9,3,6,18,4.733333333333333,9,2,1,2,0,2,1,0,1,2
318,463,False,14,14,120,0,13,4,3,27,7.428571428571429,13,1,2,4,0,2,1,0,3,2
319,465,False,15,13,85,1,8,3,6,17,4.6,8,2,1,2,0,2,1,0,1,2
320,466,False,15,14,82,5,3,6,2,18,4.4,3,2,2,2,1,1,2,0,1,1
321,467,True,1,1,12,0,0,1,0,4,10.0,0,0,0,0,0,0,0,0,0,0
322,468,False,12,12,77,3,6,2,0,15,4.916666666666667,6,1,1,2,1,2,1,0,1,2
323,469,False,1,1,12,0,0,0,1,4,10.0,0,0,0,0,0,0,0,0,0,0
324,470,False,22,20,126,7,7,5,1,30,4.681818181818182,7,3,3,4,2,2,2,0,3,2
325,471,True,13,13,78,0,1,13,0,23,4.923076923076923,1,1,1,2,0,0,2,0,2,0
326,472,False,14,14,91,6,5,3,0,18,5.285714285714286,5,1,2,2,2,2,1,0,1,2
327,474,False,19,19,110,1,5,4,9,24,4.7368421052631575,5,3,3,3,0,2,1,0,2,2
328,475,False,15,15,82,7,2,3,0,21,4.4,2,2,2,2,2,0,1,0,2,0
329,476,False,15,15,98,5,2,1,0,25,5.466666666666667,2,2,2,3,1,0,0,0,2,0
330,477,False,16,16,112,1,7,2,9,23,5.9375,7,2,2,3,0,2,1,0,2,2
331,478,True,14,14,86,4,6,4,1,24,5.071428571428571,6,1,2,2,1,2,1,0,2,2
332,479,False,24,18,136,7,7,10,0,30,4.625,7,3,3,4,2,2,2,0,3,2
333,480,False,8,8,60,0,1,6,0,14,6.375,1,0,0,1,0,0,2,0,0,0
334,481,False,6,6,46,1,1,3,0,13,6.5,1,0,0,0,0,0,1,0,0,0
335,482,False,19,18,114,7,5,3,1,24,4.947368421052632,5,3,3,3,2,2,1,0,2,2
336,483,False,5,5,43,0,0,3,1,12,7.2,0,0,0,0,0,0,1,0,0,0
337,484,False,14,14,91,4,7,4,2,23,5.428571428571429,7,1,2,2,1,2,1,0,2,2
338,485,False,10,8,95,0,19,1,3,13,6.8,19,0,0,3,0,2,0,0,0,2
339,486,False,9,9,65,3,5,1,0,16,6.111111111111111,5,0,0,1,1,2,0,0,1,2
340,487,False,11,11,86,3,3,4,0,20,6.7272727272727275,3,1,1,2,1,1,1,0,2,1
341,489,False,17,16,115,0,5,12,1,26,5.705882352941177,5,2,2,3,0,2,2,0,3,2
342,490,True,19,19,112,0,3,16,1,31,4.7894736842105265,3,3,3,3,0,1,2,0,3,1
343,492,False,23,21,124,11,7,2,1,30,4.3478260869565215,7,3,3,4,2,2,1,0,3,2
344,493,False,9,7,91,0,26,2,3,14,9.0,26,0,0,2,0,2,1,0,0,2
345,495,False,12,12,85,1,7,5,0,14,5.916666666666667,7,1,1,2,0,2,2,0,0,2
346,496,False,9,9,45,2,1,5,0,12,3.888888888888889,1,0,0,0,0,0,2,0,0,0
347,498,False,10,10,59,2,1,6,0,15,4.8,1,0,1,1,0,0,2,0,1,0
348,499,False,11,11,54,3,1,5,1,13,3.8181818181818183,1,1,1,0,1,0,2,0,0,0
349,501,False,8,8,45,2,2,5,0,12,4.5,2,0,0,0,0,0,2,0,0,0
350,502,False,8,8,45,2,2,5,0,12,4.5,2,0,0,0,0,0,2,0,0,0
351,503,False,10,10,59,2,1,6,0,15,4.8,1,0,1,1,0,0,2,0,1,0
352,504,False,19,18,104,10,0,1,0,23,4.421052631578948,0,3,3,3,2,0,0,0,2,0
353,506,False,16,15,91,6,2,2,1,25,4.5625,2,2,2,2,2,0,1,0,2,0
354,509,True,19,16,118,5,2,5,0,31,5.157894736842105,2,3,2,4,1,0,2,0,3,0
355,512,False,12,11,75,5,3,3,0,16,5.166666666666667,3,1,1,1,1,1,1,0,1,1
356,513,True,22,20,98,11,1,1,0,28,3.409090909090909,1,3,3,3,2,0,0,0,3,0
357,514,False,6,6,29,1,3,4,1,5,3.6666666666666665,3,0,0,0,0,1,1,0,0,1
358,516,True,10,10,59,2,1,6,0,15,4.8,1,0,1,1,0,0,2,0,1,0
359,517,False,16,16,93,0,2,13,1,24,4.6875,2,2,2,2,0,0,2,0,2,0
360,518,False,10,10,59,2,1,6,0,15,4.8,1,0,1,1,0,0,2,0,1,0
361,519,True,9,9,60,0,1,0,8,13,5.555555555555555,1,0,0,1,0,0,0,0,0,0
362,520,False,27,7,117,0,45,2,1,19,3.259259259259259,45,3,0,4,0,2,1,0,1,2
363,521,False,12,12,57,3,1,5,1,13,3.5833333333333335,1,1,1,1,1,0,2,0,0,0
364,522,False,9,9,45,2,1,5,0,12,3.888888888888889,1,0,0,0,0,0,2,0,0,0
365,523,False,10,10,59,2,1,6,0,15,4.8,1,0,1,1,0,0,2,0,1,0
366,524,False,11,11,86,0,3,7,0,19,6.454545454545454,3,1,1,2,0,1,2,0,1,1
367,526,False,9,9,53,2,1,6,0,15,4.777777777777778,1,0,0,0,0,0,2,0,1,0
368,527,False,23,21,117,9,2,3,0,30,4.043478260869565,2,3,3,4,2,0,1,0,3,0
369,528,False,18,18,93,1,1,1,12,26,4.111111111111111,1,2,3,2,0,0,0,0,3,0
370,530,False,9,9,45,2,1,5,0,12,3.888888888888889,1,0,0,0,0,0,2,0,0,0
371,531,False,8,8,44,2,2,5,0,12,4.375,2,0,0,0,0,0,2,0,0,0
372,533,False,9,9,45,2,1,5,0,12,3.888888888888889,1,0,0,0,0,0,2,0,0,0
373,535,False,8,8,44,2,2,5,0,12,4.375,2,0,0,0,0,0,2,0,0,0
374,536,False,19,18,118,6,5,9,3,27,5.157894736842105,5,3,3,4,2,2,2,0,3,2
375,538,True,21,18,116,8,1,0,0,25,4.476190476190476,1,3,3,4,2,0,0,0,2,0
376,540,False,18,18,93,1,1,1,12,26,4.111111111111111,1,2,3,2,0,0,0,0,3,0
377,542,False,18,18,93,1,1,1,12,26,4.111111111111111,1,2,3,2,0,0,0,0,3,0
378,543,False,10,10,59,2,1,6,0,15,4.8,1,0,1,1,0,0,2,0,1,0
379,544,False,9,9,53,2,1,6,0,15,4.777777777777778,1,0,0,0,0,0,2,0,1,0
380,546,False,11,11,73,0,2,10,0,16,5.545454545454546,2,1,1,1,0,0,2,0,1,0
381,550,True,13,13,91,2,3,2,0,26,5.923076923076923,3,1,1,2,0,1,1,0,3,1
382,551,True,18,17,102,7,0,3,0,26,4.611111111111111,0,2,2,3,2,0,1,0,3,0
383,552,False,6,6,33,2,1,2,0,11,4.333333333333333,1,0,0,0,0,0,1,0,0,0
384,556,True,14,14,78,2,1,4,0,16,4.5,1,1,2,2,0,0,1,0,1,0
385,558,True,15,15,92,2,6,5,0,15,5.066666666666666,6,2,2,2,0,2,2,0,1,2
386,559,True,12,12,78,3,0,2,0,22,5.416666666666667,0,1,1,2,1,0,1,0,2,0
387,560,True,12,12,78,3,0,2,0,22,5.416666666666667,0,1,1,2,1,0,1,0,2,0
388,561,False,4,4,20,1,0,3,0,6,3.75,0,0,0,0,0,0,1,0,0,0
389,563,False,11,11,62,2,3,7,1,16,4.545454545454546,3,1,1,1,0,1,2,0,1,1
390,564,False,2,2,14,0,3,2,0,4,5.5,3,0,0,0,0,1,1,0,0,1
391,565,True,10,10,64,2,0,3,0,16,5.3,0,0,1,1,0,0,1,0,1,0
392,567,True,9,9,52,2,0,7,0,13,4.666666666666667,0,0,0,0,0,0,2,0,0,0
393,568,True,13,13,81,4,0,4,0,20,5.153846153846154,0,1,1,2,1,0,1,0,2,0
394,569,True,8,8,60,0,0,8,0,16,6.375,0,0,0,1,0,0,2,0,1,0
395,570,True,18,13,115,5,6,5,0,31,5.333333333333333,6,2,1,3,1,2,2,0,3,2
396,571,True,8,8,50,2,1,1,0,12,5.125,1,0,0,0,0,0,0,0,0,0
397,574,False,18,17,112,5,4,6,1,30,5.166666666666667,4,2,2,3,1,1,2,0,3,1
398,575,True,14,14,94,2,3,3,1,21,5.642857142857143,3,1,2,2,0,1,1,0,2,1
399,576,True,16,16,99,7,0,2,0,25,5.125,0,2,2,3,2,0,1,0,2,0
400,577,False,11,11,64,2,2,7,1,18,4.7272727272727275,2,1,1,1,0,0,2,0,1,0
401,578,False,3,3,16,1,0,0,0,5,4.0,0,0,0,0,0,0,0,0,0,0
402,579,True,18,13,115,5,6,5,0,31,5.333333333333333,6,2,1,3,1,2,2,0,3,2
403,580,True,12,12,78,3,0,2,0,22,5.416666666666667,0,1,1,2,1,0,1,0,2,0
404,581,False,12,12,66,2,3,7,1,18,4.416666666666667,3,1,1,1,0,1,2,0,1,1
405,583,False,11,11,62,2,3,7,1,16,4.545454545454546,3,1,1,1,0,1,2,0,1,1
406,584,True,12,12,78,3,0,2,0,22,5.416666666666667,0,1,1,2,1,0,1,0,2,0
407,585,True,10,10,60,2,2,7,1,16,4.9,2,0,1,1,0,0,2,0,1,0
408,588,True,11,11,69,2,1,3,0,18,5.181818181818182,1,1,1,1,0,0,1,0,1,0
409,589,True,13,13,87,3,2,2,0,18,5.615384615384615,2,1,1,2,1,0,1,0,1,0
410,592,True,14,14,84,2,1,6,0,19,4.928571428571429,1,1,2,2,0,0,2,0,1,0
411,594,True,10,10,64,2,0,3,0,16,5.3,0,0,1,1,0,0,1,0,1,0
412,598,True,5,5,24,1,0,0,0,6,3.6,0,0,0,0,0,0,0,0,0,0
413,599,False,7,6,44,0,3,3,2,10,4.857142857142857,3,0,0,0,0,1,1,0,0,1
414,600,True,6,6,43,0,0,3,0,11,6.0,0,0,0,0,0,0,1,0,0,0
415,603,False,15,14,90,7,0,0,0,28,4.933333333333334,0,2,2,2,2,0,0,0,3,0
416,604,True,6,6,46,1,1,2,0,11,6.5,1,0,0,0,0,0,1,0,0,0
417,606,True,10,10,64,2,0,3,0,16,5.3,0,0,1,1,0,0,1,0,1,0
418,607,False,5,5,32,1,0,0,1,4,5.2,0,0,0,0,0,0,0,0,0,0
419,608,False,3,3,11,1,0,0,0,4,2.3333333333333335,0,0,0,0,0,0,0,0,0,0
420,609,False,10,10,77,2,2,3,0,19,6.6,2,0,1,2,0,0,1,0,1,0
421,611,False,4,4,29,0,6,0,0,6,6.0,6,0,0,0,0,2,0,0,0,2
422,612,False,14,13,66,7,2,1,0,21,3.642857142857143,2,1,1,1,2,0,0,0,2,0
423,613,False,13,13,115,0,7,5,1,29,7.769230769230769,7,1,1,3,0,2,2,0,3,2
424,614,True,12,12,100,2,6,2,1,21,7.25,6,1,1,3,0,2,1,0,2,2
425,615,False,15,15,95,0,1,14,1,25,5.266666666666667,1,2,2,3,0,0,2,0,2,0
426,617,False,8,8,41,4,0,0,0,12,4.0,0,0,0,0,1,0,0,0,0,0
427,619,False,9,9,59,1,2,6,1,15,5.444444444444445,2,0,0,1,0,0,2,0,1,0
428,621,False,3,3,18,1,1,0,0,3,4.666666666666667,1,0,0,0,0,0,0,0,0,0
429,622,False,14,14,63,5,1,1,1,13,3.4285714285714284,1,1,2,1,1,0,0,0,0,0
430,623,False,16,15,102,6,3,2,0,23,5.3125,3,2,2,3,2,1,1,0,2,1
431,624,False,6,6,26,4,0,0,0,8,3.1666666666666665,0,0,0,0,1,0,0,0,0,0
432,625,False,13,13,77,0,3,11,0,18,4.846153846153846,3,1,1,2,0,1,2,0,1,1
433,628,False,1,1,7,0,0,0,1,3,5.0,0,0,0,0,0,0,0,0,0,0
434,630,True,8,8,59,0,2,3,0,15,6.25,2,0,0,1,0,0,1,0,1,0
435,631,False,7,7,35,2,2,0,0,8,3.857142857142857,2,0,0,0,0,0,0,0,0,0
436,633,False,14,13,65,7,1,2,2,19,3.5714285714285716,1,1,1,1,2,0,1,0,1,0
437,635,True,10,10,68,1,3,6,1,17,5.7,3,0,1,1,0,1,2,0,1,1
438,636,False,15,15,65,5,1,7,1,17,3.2666666666666666,1,2,2,1,1,0,2,0,1,0
439,637,False,3,3,20,0,0,0,0,5,5.333333333333333,0,0,0,0,0,0,0,0,0,0
440,638,False,12,12,62,1,0,0,0,13,4.083333333333333,0,1,1,1,0,0,0,0,0,0
441,640,False,8,8,37,3,0,0,0,10,3.5,0,0,0,0,1,0,0,0,0,0
442,641,False,7,7,34,3,0,0,0,12,3.7142857142857144,0,0,0,0,1,0,0,0,0,0
443,642,False,19,17,115,5,5,9,0,32,5.0,5,3,2,3,1,2,2,0,3,2
444,643,False,17,16,99,5,1,3,0,25,4.764705882352941,1,2,2,3,1,0,1,0,2,0
445,644,True,15,15,68,0,3,12,1,17,3.466666666666667,3,2,2,1,0,1,2,0,1,1
446,646,True,10,10,85,2,4,2,0,23,7.3,4,0,1,2,0,1,1,0,2,1
447,649,False,10,9,64,5,1,1,0,16,5.3,1,0,0,1,1,0,0,0,1,0
448,651,True,10,10,74,0,2,10,0,14,6.2,2,0,1,1,0,0,2,0,0,0
449,652,True,7,7,50,0,2,6,1,13,6.0,2,0,0,0,0,0,2,0,0,0
450,653,False,11,11,65,0,3,3,0,15,4.818181818181818,3,1,1,1,0,1,1,0,1,1
451,654,True,20,19,125,8,1,0,0,22,5.2,1,3,3,4,2,0,0,0,2,0
452,655,True,12,11,69,3,0,1,1,20,4.666666666666667,0,1,1,1,1,0,0,0,2,0
453,656,False,15,13,83,8,0,1,0,19,4.466666666666667,0,2,1,2,2,0,0,0,1,0
454,657,True,10,10,59,3,1,3,0,17,4.8,1,0,1,1,1,0,1,0,1,0
455,658,True,12,12,70,2,1,4,0,21,4.75,1,1,1,1,0,0,1,0,2,0
456,659,True,9,9,66,1,1,3,1,16,6.111111111111111,1,0,0,1,0,0,1,0,1,0
457,660,True,8,8,59,2,0,1,0,15,6.25,0,0,0,1,0,0,0,0,1,0
458,661,True,13,12,83,1,4,2,0,19,5.3076923076923075,4,1,1,2,0,1,1,0,1,1
459,662,True,12,12,81,2,1,8,2,22,5.666666666666667,1,1,1,2,0,0,2,0,2,0
460,664,True,13,12,88,3,0,10,0,20,5.6923076923076925,0,1,1,2,1,0,2,0,2,0
461,665,True,12,11,74,1,0,9,1,13,5.083333333333333,0,1,1,1,0,0,2,0,0,0
462,667,True,10,10,67,1,1,1,0,16,5.6,1,0,1,1,0,0,0,0,1,0
463,669,False,19,19,97,7,9,3,1,25,4.052631578947368,9,3,3,3,2,2,1,0,2,2
464,671,False,13,12,71,3,12,1,0,19,4.384615384615385,12,1,1,1,1,2,0,0,1,2
465,672,False,27,24,139,14,3,2,0,37,4.111111111111111,3,3,3,4,2,1,1,0,3,1
466,674,True,10,9,71,0,3,6,1,21,6.0,3,0,0,1,0,1,2,0,2,1
467,675,True,17,17,117,3,8,2,1,23,5.823529411764706,8,2,2,4,1,2,1,0,2,2
468,677,True,13,13,91,3,1,2,1,25,5.923076923076923,1,1,1,2,1,0,1,0,2,0
469,679,False,6,6,34,2,0,0,0,7,4.5,0,0,0,0,0,0,0,0,0,0
470,680,True,9,9,62,2,0,1,1,16,5.777777777777778,0,0,0,1,0,0,0,0,1,0
471,681,True,20,19,122,6,4,1,0,27,5.05,4,3,3,4,2,1,0,0,3,1
472,682,True,20,20,120,2,3,10,1,29,4.9,3,3,3,4,0,1,2,0,3,1
473,683,True,20,20,114,7,2,3,2,31,4.65,2,3,3,3,2,0,1,0,3,0
474,684,True,10,10,74,0,2,10,0,14,6.2,2,0,1,1,0,0,2,0,0,0
475,685,True,24,21,129,10,5,4,0,29,4.333333333333333,5,3,3,4,2,2,1,0,3,2
476,686,False,23,21,124,9,0,2,1,30,4.3478260869565215,0,3,3,4,2,0,1,0,3,0
477,687,False,7,7,56,1,2,2,0,13,6.857142857142857,2,0,0,1,0,0,1,0,0,0
478,688,True,12,12,58,5,2,1,1,16,3.75,2,1,1,1,1,0,0,0,1,0
479,689,False,12,11,58,3,2,3,1,17,3.75,2,1,1,1,1,0,1,0,1,0
480,690,True,12,12,90,0,5,10,0,18,6.333333333333333,5,1,1,2,0,2,2,0,1,2
481,691,False,3,3,19,0,2,0,0,6,5.0,2,0,0,0,0,0,0,0,0,0
482,697,False,8,8,42,3,1,1,0,11,4.125,1,0,0,0,1,0,0,0,0,0
483,699,True,17,15,115,3,4,3,0,30,5.705882352941177,4,2,2,3,1,1,1,0,3,1
484,700,False,18,15,85,8,3,3,2,19,3.5,3,2,2,2,2,1,1,0,1,1
485,702,False,3,3,17,0,0,1,1,4,4.333333333333333,0,0,0,0,0,0,0,0,0,0
486,704,False,4,4,25,1,1,0,0,6,5.0,1,0,0,0,0,0,0,0,0,0
487,705,False,19,16,100,8,2,2,0,21,4.157894736842105,2,3,2,3,2,0,1,0,2,0
488,706,False,24,21,135,9,1,1,1,29,4.583333333333333,1,3,3,4,2,0,0,0,3,0
489,709,True,12,11,89,4,1,3,0,20,6.333333333333333,1,1,1,2,1,0,1,0,2,0
490,710,True,17,17,101,4,4,10,0,23,4.882352941176471,4,2,2,3,1,1,2,0,2,1
491,712,True,17,17,101,4,4,10,0,23,4.882352941176471,4,2,2,3,1,1,2,0,2,1
492,713,True,17,17,101,4,4,10,0,23,4.882352941176471,4,2,2,3,1,1,2,0,2,1
493,714,True,16,16,103,5,3,3,2,25,5.375,3,2,2,3,1,1,1,0,2,1
494,716,True,6,6,64,1,7,1,2,10,9.5,7,0,0,1,0,2,0,0,0,2
495,717,True,17,17,101,4,4,10,0,23,4.882352941176471,4,2,2,3,1,1,2,0,2,1
496,719,False,12,12,69,3,2,3,1,12,4.666666666666667,2,1,1,1,1,0,1,0,0,0
497,720,False,3,3,21,0,0,0,0,5,5.666666666666667,0,0,0,0,0,0,0,0,0,0
498,721,False,22,20,132,0,2,20,2,32,4.954545454545454,2,3,3,4,0,0,2,0,3,0
499,724,True,17,17,101,4,4,10,0,23,4.882352941176471,4,2,2,3,1,1,2,0,2,1
500,725,True,17,17,101,4,4,10,0,23,4.882352941176471,4,2,2,3,1,1,2,0,2,1
501,726,False,17,17,94,6,3,4,1,26,4.411764705882353,3,2,2,2,2,1,1,0,3,1
502,727,True,13,13,82,3,0,7,0,22,5.230769230769231,0,1,1,2,1,0,2,0,2,0
503,728,False,14,14,77,7,1,0,0,17,4.428571428571429,1,1,2,2,2,0,0,0,1,0
504,729,True,17,17,101,4,4,10,0,23,4.882352941176471,4,2,2,3,1,1,2,0,2,1
505,730,True,17,17,101,4,4,10,0,23,4.882352941176471,4,2,2,3,1,1,2,0,2,1
506,731,True,17,17,101,4,4,10,0,23,4.882352941176471,4,2,2,3,1,1,2,0,2,1
507,732,False,16,16,112,3,6,2,1,27,5.9375,6,2,2,3,1,2,1,0,3,2
508,734,True,17,17,101,4,4,10,0,23,4.882352941176471,4,2,2,3,1,1,2,0,2,1
509,735,False,10,9,52,3,0,2,2,10,4.1,0,0,0,0,1,0,1,0,0,0
510,736,True,17,17,101,4,4,10,0,23,4.882352941176471,4,2,2,3,1,1,2,0,2,1
511,737,True,17,17,101,4,4,10,0,23,4.882352941176471,4,2,2,3,1,1,2,0,2,1
512,738,True,17,17,101,4,4,10,0,23,4.882352941176471,4,2,2,3,1,1,2,0,2,1
513,739,True,25,25,133,6,1,2,3,35,4.28,1,3,3,4,2,0,1,0,3,0
514,740,True,17,17,101,4,4,10,0,23,4.882352941176471,4,2,2,3,1,1,2,0,2,1
515,744,False,8,8,43,3,4,1,0,7,4.25,4,0,0,0,1,1,0,0,0,1
516,745,True,17,17,101,4,4,10,0,23,4.882352941176471,4,2,2,3,1,1,2,0,2,1
517,746,False,12,12,91,0,5,8,0,19,6.5,5,1,1,2,0,2,2,0,1,2
518,748,False,10,10,62,1,5,6,1,18,5.1,5,0,1,1,0,2,2,0,1,2
519,751,False,6,6,36,2,1,0,0,8,4.833333333333333,1,0,0,0,0,0,0,0,0,0
520,752,False,14,14,104,0,7,10,2,26,6.357142857142857,7,1,2,3,0,2,2,0,3,2
521,753,False,15,15,81,0,3,7,3,17,4.333333333333333,3,2,2,2,0,1,2,0,1,1
522,754,False,9,8,38,0,1,2,9,12,3.111111111111111,1,0,0,0,0,0,1,0,0,0
523,755,False,20,19,109,7,5,4,2,26,4.35,5,3,3,3,2,2,1,0,3,2
524,758,False,13,13,82,0,2,0,10,17,5.230769230769231,2,1,1,2,0,0,0,0,1,0
525,759,False,14,14,96,2,2,11,0,23,5.785714285714286,2,1,2,3,0,0,2,0,2,0
526,761,False,13,13,87,3,2,5,0,24,5.615384615384615,2,1,1,2,1,0,2,0,2,0
527,762,False,11,11,78,0,2,6,2,18,6.0,2,1,1,2,0,0,2,0,1,0
528,763,False,16,16,116,5,4,1,0,24,6.1875,4,2,2,4,1,1,0,0,2,1
529,767,False,19,16,98,10,1,1,0,25,4.105263157894737,1,3,2,3,2,0,0,0,2,0
530,770,False,15,15,81,1,3,2,1,18,4.333333333333333,3,2,2,2,0,1,1,0,1,1
531,773,False,7,7,73,0,5,0,7,15,9.285714285714286,5,0,0,1,0,2,0,0,1,2
532,774,False,14,14,94,2,0,11,0,23,5.642857142857143,0,1,2,2,0,0,2,0,2,0
533,775,True,15,13,77,8,0,0,0,19,4.066666666666666,0,2,1,2,2,0,0,0,1,0
534,777,False,15,15,95,0,5,11,1,17,5.266666666666667,5,2,2,3,0,2,2,0,1,2
535,779,True,8,8,64,1,3,3,0,18,6.875,3,0,0,1,0,1,1,0,1,1
536,781,False,16,16,117,1,7,12,0,25,6.1875,7,2,2,4,0,2,2,0,2,2
537,782,False,16,16,85,5,0,4,0,21,4.25,0,2,2,2,1,0,1,0,2,0
538,783,False,14,13,72,5,5,1,0,13,4.071428571428571,5,1,1,1,1,2,0,0,0,2
539,784,False,10,9,52,0,1,1,10,14,4.1,1,0,0,0,0,0,0,0,0,0
540,786,False,4,4,17,1,0,0,0,4,3.0,0,0,0,0,0,0,0,0,0,0
541,787,False,14,14,81,2,5,4,0,22,4.714285714285714,5,1,2,2,0,2,1,0,2,2
542,788,False,10,10,60,2,5,2,0,10,4.9,5,0,1,1,0,2,1,0,0,2
543,790,False,13,13,76,4,8,3,1,16,4.769230769230769,8,1,1,2,1,2,1,0,1,2
544,791,True,7,7,49,0,4,3,0,14,5.857142857142857,4,0,0,0,0,1,1,0,0,1
545,794,True,20,19,93,0,3,2,1,16,3.6,3,3,3,2,0,1,1,0,1,1
546,795,False,8,8,54,2,1,1,0,11,5.625,1,0,0,0,0,0,0,0,0,0
547,796,True,16,16,82,1,1,1,10,19,4.0625,1,2,2,2,0,0,0,0,1,0
548,797,True,14,14,82,0,1,0,12,14,4.785714285714286,1,1,2,2,0,0,0,0,0,0
549,798,False,11,11,60,0,4,8,1,13,4.363636363636363,4,1,1,1,0,1,2,0,0,1
550,799,False,18,17,90,3,1,10,1,26,3.9444444444444446,1,2,2,2,1,0,2,0,3,0
551,800,False,7,7,36,0,0,0,7,9,3.5714285714285716,0,0,0,0,0,0,0,0,0,0
552,801,True,14,12,74,6,5,3,2,20,4.142857142857143,5,1,1,1,2,2,1,0,2,2
553,802,False,20,20,117,8,7,4,0,30,4.7,7,3,3,4,2,2,1,0,3,2
554,803,False,13,11,62,2,13,3,0,11,3.6153846153846154,13,1,1,1,0,2,1,0,0,2
555,804,False,21,19,138,6,4,2,1,29,5.523809523809524,4,3,3,4,2,1,1,0,3,1
556,805,True,19,19,109,2,1,5,2,20,4.684210526315789,1,3,3,3,0,0,2,0,2,0
557,806,False,18,17,100,5,2,7,1,22,4.5,2,2,2,3,1,0,2,0,2,0
558,807,False,8,8,51,0,0,0,8,13,5.25,0,0,0,0,0,0,0,0,0,0
559,808,False,11,11,59,4,4,3,1,11,4.2727272727272725,4,1,1,1,1,1,1,0,0,1
560,809,False,10,10,46,5,1,0,1,9,3.5,1,0,1,0,1,0,0,0,0,0
561,810,False,11,11,67,1,2,9,0,17,5.0,2,1,1,1,0,0,2,0,1,0
562,812,False,10,10,67,3,4,5,1,15,5.6,4,0,1,1,1,1,2,0,1,1
563,814,True,15,14,82,4,3,4,1,14,4.333333333333333,3,2,2,2,1,1,1,0,0,1
564,815,False,9,9,49,1,3,4,3,9,4.333333333333333,3,0,0,0,0,1,1,0,0,1
565,817,False,3,3,20,0,1,0,0,6,5.333333333333333,1,0,0,0,0,0,0,0,0,0
