,target,id,links_cant,cant_failed_links
4762,0,6775,,
4763,1,6776,,
4764,0,6779,,
4765,0,6781,2.0,0.0
4766,0,6783,1.0,0.0
4767,0,6784,,
4768,0,6785,,
4769,1,6787,2.0,0.0
4770,1,6788,,
4771,1,6789,1.0,1.0
4772,0,6790,,
4773,0,6792,1.0,0.0
4774,1,6793,2.0,0.0
4775,0,6794,2.0,0.0
4776,1,6795,,
4777,0,6796,1.0,0.0
4778,0,6799,1.0,0.0
4779,0,6800,1.0,0.0
4780,0,6801,,
4781,0,6802,,
4782,0,6804,,
4783,1,6806,,
4784,0,6807,1.0,0.0
4785,0,6808,1.0,0.0
4786,0,6809,1.0,1.0
4787,0,6810,1.0,1.0
4788,0,6811,2.0,1.0
4789,1,6813,1.0,1.0
4790,1,6814,1.0,0.0
4791,0,6815,1.0,1.0
4792,0,6817,,
4793,0,6819,1.0,0.0
4794,0,6820,,
4795,0,6821,1.0,1.0
4796,1,6823,,
4797,0,6824,1.0,0.0
4798,1,6828,,
4799,0,6830,1.0,0.0
4800,0,6832,2.0,0.0
4801,0,6833,,
4802,0,6834,,
4803,0,6835,,
4804,1,6837,,
4805,0,6839,,
4806,0,6841,,
4807,1,6843,1.0,0.0
4808,0,6844,,
4809,0,6845,1.0,0.0
4810,0,6847,1.0,0.0
4811,0,6848,,
4812,1,6849,1.0,0.0
4813,1,6850,,
4814,1,6852,1.0,1.0
4815,1,6854,,
4816,1,6855,,
4817,1,6857,,
4818,1,6858,,
4819,1,6860,1.0,0.0
4820,1,6861,1.0,0.0
4821,0,6862,1.0,1.0
4822,1,6863,,
4823,1,6864,2.0,1.0
4824,1,6867,,
4825,1,6870,2.0,0.0
4826,1,6872,1.0,0.0
4827,1,6874,,
4828,1,6875,,
4829,1,6876,1.0,1.0
4830,0,6877,1.0,1.0
4831,0,6878,,
4832,0,6879,1.0,0.0
4833,1,6880,1.0,0.0
4834,1,6881,1.0,0.0
4835,0,6882,,
4836,1,6883,1.0,1.0
4837,1,6884,,
4838,1,6885,,
4839,1,6890,,
4840,1,6892,1.0,0.0
4841,1,6893,,
4842,1,6896,1.0,0.0
4843,1,6897,1.0,0.0
4844,1,6898,,
4845,0,6900,,
4846,1,6903,1.0,0.0
4847,1,6905,1.0,0.0
4848,1,6907,,
4849,0,6908,2.0,1.0
4850,1,6909,2.0,1.0
4851,1,6910,,
4852,0,6911,1.0,1.0
4853,0,6912,2.0,0.0
4854,1,6913,1.0,0.0
4855,0,6914,,
4856,0,6915,,
4857,1,6916,,
4858,0,6917,,
4859,1,6918,1.0,1.0
4860,1,6919,2.0,0.0
4861,1,6920,,
4862,1,6921,,
4863,0,6925,,
4864,0,6926,,
4865,0,6928,,
4866,1,6929,1.0,0.0
4867,1,6930,,
4868,1,6931,2.0,0.0
4869,1,6932,2.0,0.0
4870,0,6933,,
4871,1,6935,,
4872,0,6936,,
4873,0,6937,,
4874,1,6939,1.0,0.0
4875,1,6940,,
4876,1,6943,,
4877,1,6945,,
4878,1,6946,,
4879,1,6948,1.0,0.0
4880,1,6949,,
4881,1,6950,,
4882,0,6951,1.0,0.0
4883,0,6953,,
4884,0,6954,1.0,0.0
4885,1,6955,,
4886,1,6956,,
4887,1,6959,1.0,0.0
4888,1,6960,,
4889,1,6961,1.0,1.0
4890,0,6962,,
4891,0,6963,1.0,0.0
4892,1,6965,,
4893,1,6966,,
4894,1,6967,,
4895,1,6970,,
4896,0,6971,,
4897,1,6972,1.0,0.0
4898,1,6973,1.0,0.0
4899,0,6974,1.0,0.0
4900,1,6975,,
4901,0,6977,,
4902,1,6978,,
4903,0,6979,1.0,0.0
4904,1,6980,,
4905,1,6981,,
4906,0,6983,,
4907,1,6984,,
4908,1,6985,1.0,0.0
4909,1,6988,,
4910,1,6990,,
4911,1,6992,1.0,0.0
4912,0,6994,,
4913,0,6996,1.0,1.0
4914,0,6998,1.0,0.0
4915,0,6999,,
4916,0,7001,,
4917,1,7002,1.0,0.0
4918,0,7005,1.0,1.0
4919,0,7006,1.0,0.0
4920,0,7008,,
4921,0,7009,,
4922,0,7010,1.0,1.0
4923,0,7012,1.0,0.0
4924,0,7013,2.0,0.0
4925,0,7015,,
4926,0,7018,,
4927,0,7019,,
4928,0,7021,,
4929,0,7023,,
4930,0,7024,,
4931,0,7025,,
4932,0,7026,,
4933,0,7027,,
4934,1,7029,,
4935,0,7030,1.0,1.0
4936,0,7031,1.0,0.0
4937,0,7032,,
4938,0,7036,,
4939,0,7037,,
4940,1,7039,,
4941,0,7043,,
4942,0,7044,,
4943,0,7046,,
4944,0,7047,,
4945,0,7048,,
4946,1,7050,,
4947,0,7051,,
4948,1,7052,,
4949,0,7053,,
4950,0,7054,,
4951,0,7056,,
4952,0,7058,,
4953,0,7059,,
4954,0,7060,,
4955,0,7061,1.0,0.0
4956,1,7063,,
4957,0,7065,1.0,1.0
4958,0,7068,,
4959,0,7069,,
4960,0,7070,,
4961,0,7071,2.0,0.0
4962,0,7073,1.0,0.0
4963,0,7074,,
4964,0,7075,2.0,0.0
4965,0,7076,,
4966,0,7077,1.0,0.0
4967,0,7078,1.0,0.0
4968,0,7080,1.0,1.0
4969,0,7081,1.0,0.0
4970,0,7086,1.0,1.0
4971,0,7088,,
4972,0,7089,,
4973,1,7091,,
4974,1,7092,2.0,0.0
4975,0,7093,1.0,1.0
4976,0,7095,,
4977,0,7097,,
4978,0,7098,1.0,0.0
4979,1,7104,,
4980,0,7105,,
4981,1,7106,1.0,0.0
4982,0,7108,,
4983,0,7109,1.0,0.0
4984,1,7111,,
4985,0,7112,,
4986,0,7114,2.0,0.0
4987,0,7115,,
4988,0,7116,1.0,0.0
4989,0,7118,1.0,0.0
4990,1,7120,,
4991,0,7121,,
4992,0,7122,2.0,0.0
4993,1,7124,2.0,0.0
4994,0,7125,,
4995,0,7126,1.0,1.0
4996,1,7128,,
4997,0,7129,1.0,1.0
4998,0,7130,2.0,0.0
4999,0,7131,,
5000,0,7132,,
5001,0,7134,2.0,1.0
5002,1,7135,2.0,0.0
5003,0,7136,,
5004,1,7137,1.0,0.0
5005,0,7138,,
5006,0,7140,,
5007,0,7141,1.0,0.0
5008,0,7142,1.0,0.0
5009,0,7144,,
5010,0,7146,,
5011,1,7147,,
5012,1,7148,,
5013,0,7149,2.0,1.0
5014,0,7150,,
5015,0,7154,,
5016,0,7155,2.0,0.0
5017,0,7157,1.0,0.0
5018,1,7158,1.0,1.0
5019,0,7159,1.0,1.0
5020,1,7160,,
5021,0,7161,,
5022,1,7163,1.0,0.0
5023,0,7164,,
5024,0,7165,2.0,0.0
5025,0,7166,2.0,1.0
5026,1,7167,,
5027,0,7168,1.0,0.0
5028,0,7169,,
5029,0,7171,1.0,0.0
5030,1,7173,,
5031,1,7174,,
5032,0,7175,2.0,1.0
5033,0,7176,2.0,1.0
5034,0,7178,1.0,1.0
5035,1,7179,1.0,0.0
5036,0,7180,,
5037,1,7183,1.0,0.0
5038,1,7184,1.0,0.0
5039,0,7185,2.0,0.0
5040,0,7186,1.0,1.0
5041,0,7187,1.0,0.0
5042,0,7188,,
5043,0,7191,1.0,1.0
5044,0,7192,1.0,1.0
5045,1,7193,,
5046,0,7194,1.0,0.0
5047,0,7195,1.0,0.0
5048,0,7196,,
5049,1,7197,1.0,0.0
5050,1,7198,1.0,1.0
5051,1,7199,,
5052,1,7201,1.0,0.0
5053,0,7202,,
5054,1,7203,,
5055,0,7204,1.0,1.0
5056,1,7205,1.0,0.0
5057,1,7206,,
5058,0,7208,,
5059,1,7210,2.0,0.0
5060,0,7211,1.0,0.0
5061,1,7213,1.0,1.0
5062,0,7214,,
5063,1,7215,1.0,0.0
5064,0,7218,2.0,1.0
5065,0,7221,,
5066,1,7223,,
5067,1,7224,1.0,0.0
5068,1,7226,,
5069,1,7227,,
5070,0,7228,,
5071,1,7229,1.0,1.0
5072,0,7230,,
5073,1,7231,2.0,0.0
5074,0,7232,1.0,0.0
5075,0,7234,1.0,0.0
5076,1,7235,1.0,1.0
5077,1,7236,,
5078,0,7241,1.0,0.0
5079,0,7242,1.0,0.0
5080,0,7244,1.0,1.0
5081,1,7247,,
5082,1,7248,1.0,0.0
5083,0,7250,1.0,0.0
5084,1,7251,,
5085,1,7252,1.0,0.0
5086,1,7253,,
5087,1,7254,2.0,1.0
5088,1,7255,2.0,0.0
5089,1,7256,1.0,1.0
5090,1,7260,,
5091,1,7261,,
5092,1,7264,1.0,0.0
5093,1,7265,,
5094,1,7266,1.0,0.0
5095,1,7267,,
5096,1,7268,2.0,1.0
5097,1,7270,,
5098,1,7272,,
5099,1,7274,1.0,1.0
5100,0,7275,,
5101,1,7277,1.0,0.0
5102,1,7278,1.0,1.0
5103,1,7280,1.0,0.0
5104,1,7281,1.0,1.0
5105,1,7283,,
5106,1,7285,,
5107,1,7286,1.0,1.0
5108,1,7287,,
5109,1,7288,,
5110,1,7289,1.0,0.0
5111,1,7290,,
5112,1,7291,,
5113,0,7292,,
5114,1,7294,1.0,0.0
5115,0,7295,1.0,0.0
5116,0,7296,,
5117,0,7297,1.0,0.0
5118,1,7299,,
5119,0,7300,1.0,1.0
5120,1,7301,,
5121,0,7302,,
5122,1,7306,2.0,0.0
5123,0,7307,,
5124,0,7309,1.0,1.0
5125,0,7310,1.0,1.0
5126,0,7311,1.0,0.0
5127,1,7312,,
5128,0,7315,,
5129,1,7316,,
5130,1,7317,,
5131,1,7318,1.0,0.0
5132,1,7319,2.0,0.0
5133,0,7320,,
5134,0,7323,1.0,0.0
5135,1,7324,1.0,1.0
5136,0,7325,1.0,0.0
5137,0,7326,,
5138,0,7328,1.0,0.0
5139,1,7329,,
5140,0,7330,,
5141,0,7331,,
5142,0,7332,1.0,1.0
5143,1,7334,,
5144,1,7335,,
5145,1,7337,,
5146,0,7338,,
5147,0,7340,,
5148,1,7342,1.0,1.0
5149,0,7343,,
5150,0,7344,,
5151,0,7345,,
5152,0,7348,1.0,1.0
5153,0,7350,,
5154,0,7352,1.0,1.0
5155,0,7354,1.0,0.0
5156,0,7355,,
5157,1,7356,,
5158,0,7357,,
5159,0,7358,,
5160,0,7359,1.0,1.0
5161,0,7360,,
5162,1,7361,1.0,0.0
5163,1,7362,,
5164,0,7365,1.0,1.0
5165,0,7366,1.0,0.0
5166,0,7367,1.0,0.0
5167,0,7369,,
5168,0,7371,,
5169,0,7372,1.0,1.0
5170,0,7373,,
5171,0,7374,,
5172,1,7377,1.0,1.0
5173,0,7378,,
5174,0,7380,2.0,0.0
5175,0,7381,1.0,1.0
5176,0,7383,2.0,1.0
5177,0,7386,,
5178,0,7390,1.0,0.0
5179,0,7391,1.0,1.0
5180,0,7392,,
5181,0,7393,1.0,0.0
5182,0,7395,,
5183,0,7397,,
5184,0,7400,,
5185,0,7402,1.0,0.0
5186,0,7403,1.0,0.0
5187,0,7405,2.0,0.0
5188,1,7407,1.0,0.0
5189,0,7408,1.0,0.0
5190,0,7410,,
5191,0,7412,1.0,0.0
5192,0,7413,,
5193,0,7414,1.0,0.0
5194,1,7415,1.0,0.0
5195,0,7416,1.0,1.0
5196,0,7418,1.0,1.0
5197,0,7419,1.0,0.0
5198,0,7421,1.0,0.0
5199,0,7424,1.0,0.0
5200,1,7425,1.0,1.0
5201,0,7426,1.0,0.0
5202,0,7428,1.0,0.0
5203,0,7430,1.0,1.0
5204,0,7431,,
5205,0,7433,,
5206,0,7434,1.0,0.0
5207,1,7437,,
5208,0,7438,1.0,0.0
5209,0,7439,,
5210,0,7442,1.0,0.0
5211,0,7443,1.0,0.0
5212,0,7444,,
5213,1,7446,,
5214,0,7447,,
5215,0,7451,,
5216,0,7452,,
5217,0,7453,,
5218,0,7456,,
5219,1,7457,1.0,0.0
5220,0,7458,,
5221,0,7459,,
5222,0,7461,1.0,0.0
5223,1,7463,,
5224,0,7465,,
5225,0,7467,,
5226,0,7470,,
5227,0,7473,,
5228,0,7474,1.0,1.0
5229,0,7475,1.0,0.0
5230,0,7476,,
5231,0,7477,1.0,1.0
5232,0,7478,,
5233,0,7479,,
5234,0,7480,1.0,1.0
5235,0,7481,,
5236,0,7482,,
5237,0,7488,,
5238,0,7490,,
5239,0,7491,,
5240,0,7493,,
5241,1,7494,,
5242,1,7496,,
5243,1,7497,,
5244,1,7498,,
5245,1,7501,,
5246,1,7502,,
5247,1,7503,1.0,1.0
5248,1,7504,1.0,0.0
5249,1,7505,,
5250,1,7507,,
5251,1,7510,1.0,0.0
5252,1,7512,,
5253,1,7513,,
5254,1,7514,,
5255,1,7515,1.0,0.0
5256,1,7517,1.0,0.0
5257,1,7518,1.0,0.0
5258,1,7519,,
5259,1,7520,,
5260,1,7521,,
5261,1,7522,,
5262,1,7523,,
5263,1,7525,1.0,0.0
5264,1,7526,1.0,0.0
5265,1,7527,,
5266,1,7528,,
5267,0,7529,,
5268,1,7530,,
5269,1,7531,,
5270,1,7532,,
5271,1,7533,,
5272,1,7534,1.0,0.0
5273,1,7535,,
5274,1,7536,1.0,0.0
5275,1,7537,,
5276,1,7540,,
5277,1,7542,,
5278,1,7543,1.0,0.0
5279,1,7544,,
5280,1,7545,1.0,1.0
5281,1,7547,1.0,0.0
5282,1,7548,,
5283,1,7550,1.0,1.0
5284,1,7551,,
5285,1,7552,1.0,0.0
5286,1,7553,,
5287,1,7554,1.0,1.0
5288,1,7555,,
5289,1,7556,,
5290,1,7557,1.0,0.0
5291,1,7558,,
5292,1,7559,,
5293,1,7560,,
5294,1,7561,,
5295,1,7563,,
5296,1,7565,,
5297,1,7566,,
5298,1,7568,1.0,0.0
5299,1,7569,,
5300,1,7570,1.0,1.0
5301,1,7571,,
5302,1,7573,,
5303,0,7576,,
5304,1,7577,,
5305,1,7578,,
5306,1,7579,,
5307,1,7580,,
5308,1,7581,1.0,0.0
5309,1,7582,,
5310,1,7583,1.0,0.0
5311,1,7584,,
5312,1,7585,,
5313,1,7587,2.0,1.0
5314,1,7588,,
5315,1,7589,1.0,0.0
5316,1,7590,1.0,0.0
5317,1,7591,,
5318,1,7593,,
5319,1,7594,,
5320,0,7595,,
5321,1,7598,2.0,0.0
5322,0,7600,1.0,0.0
5323,0,7601,1.0,0.0
5324,1,7602,,
5325,0,7603,,
5326,0,7604,,
5327,0,7605,,
5328,1,7607,1.0,0.0
5329,0,7608,,
5330,0,7609,1.0,0.0
5331,0,7610,1.0,1.0
5332,1,7611,1.0,0.0
5333,0,7612,,
5334,1,7613,,
5335,0,7614,,
5336,0,7616,1.0,0.0
5337,0,7617,,
5338,0,7619,,
5339,1,7621,,
5340,0,7622,,
5341,0,7623,,
5342,0,7626,1.0,1.0
5343,0,7627,1.0,0.0
5344,0,7628,,
5345,0,7630,,
5346,0,7631,1.0,0.0
5347,0,7633,,
5348,0,7634,,
5349,0,7635,,
5350,0,7638,,
5351,0,7639,,
5352,0,7640,1.0,0.0
5353,0,7641,1.0,0.0
5354,1,7642,,
5355,1,7643,,
5356,0,7644,,
5357,0,7645,,
5358,0,7647,,
5359,0,7648,,
5360,0,7649,,
5361,0,7650,,
5362,0,7651,1.0,0.0
5363,0,7652,,
5364,0,7653,,
5365,0,7654,,
5366,0,7656,1.0,0.0
5367,0,7657,1.0,0.0
5368,0,7659,,
5369,0,7661,,
5370,1,7662,,
5371,0,7663,1.0,1.0
5372,0,7668,,
5373,0,7669,,
5374,1,7670,,
5375,0,7671,1.0,0.0
5376,0,7672,,
5377,0,7674,1.0,0.0
5378,0,7675,,
5379,0,7677,,
5380,0,7678,,
5381,0,7679,,
5382,0,7680,,
5383,0,7681,,
5384,0,7683,,
5385,0,7685,1.0,0.0
5386,0,7686,,
5387,1,7687,,
5388,0,7688,,
5389,0,7689,1.0,0.0
5390,0,7691,,
5391,0,7692,2.0,1.0
5392,0,7693,1.0,0.0
5393,0,7694,,
5394,0,7695,,
5395,0,7696,,
5396,1,7698,,
5397,0,7699,1.0,0.0
5398,0,7701,,
5399,0,7702,,
5400,0,7703,1.0,1.0
5401,0,7707,,
5402,0,7711,,
5403,0,7712,1.0,0.0
5404,0,7714,,
5405,0,7715,,
5406,0,7717,1.0,0.0
5407,0,7718,1.0,1.0
5408,0,7719,1.0,0.0
5409,0,7720,1.0,0.0
5410,0,7721,2.0,1.0
5411,1,7722,,
5412,0,7723,,
5413,0,7724,,
5414,0,7725,,
5415,0,7727,,
5416,0,7728,1.0,0.0
5417,0,7731,1.0,0.0
5418,0,7733,1.0,1.0
5419,0,7735,,
5420,0,7736,1.0,1.0
5421,0,7737,,
5422,0,7738,,
5423,0,7739,,
5424,0,7742,,
5425,0,7743,1.0,1.0
5426,0,7744,1.0,0.0
5427,1,7746,,
5428,1,7747,1.0,0.0
5429,1,7748,,
5430,0,7749,,
5431,1,7750,,
5432,1,7751,1.0,1.0
5433,1,7752,,
5434,0,7753,,
5435,0,7754,,
5436,1,7755,,
5437,1,7756,,
5438,0,7758,,
5439,1,7759,1.0,1.0
5440,1,7760,,
5441,0,7761,,
5442,0,7763,1.0,0.0
5443,0,7764,1.0,0.0
5444,0,7765,1.0,1.0
5445,0,7766,1.0,0.0
5446,1,7767,1.0,0.0
5447,1,7768,,
5448,1,7769,1.0,1.0
5449,0,7771,1.0,0.0
5450,1,7772,,
5451,0,7773,,
5452,1,7774,1.0,1.0
5453,0,7775,,
5454,1,7780,,
5455,1,7781,1.0,0.0
5456,0,7783,,
5457,1,7784,,
5458,1,7785,,
5459,0,7787,,
5460,0,7788,1.0,0.0
5461,1,7789,1.0,1.0
5462,1,7790,2.0,0.0
5463,0,7793,,
5464,1,7797,,
5465,0,7799,2.0,0.0
5466,0,7800,1.0,0.0
5467,1,7801,1.0,0.0
5468,0,7802,,
5469,0,7803,1.0,0.0
5470,1,7804,,
5471,0,7807,,
5472,0,7809,,
5473,0,7810,2.0,1.0
5474,0,7812,,
5475,0,7813,,
5476,0,7815,,
5477,1,7816,,
5478,0,7817,,
5479,0,7818,,
5480,0,7821,,
5481,0,7822,2.0,0.0
5482,0,7823,,
5483,0,7824,,
5484,0,7826,1.0,0.0
5485,0,7827,2.0,1.0
5486,0,7828,,
5487,0,7830,,
5488,0,7831,,
5489,0,7832,,
5490,0,7833,,
5491,0,7835,,
5492,0,7837,,
5493,0,7839,,
5494,0,7840,1.0,1.0
5495,0,7842,,
5496,0,7843,,
5497,1,7844,,
5498,0,7847,,
5499,0,7848,,
5500,0,7849,,
5501,0,7850,1.0,0.0
5502,0,7851,,
5503,1,7852,,
5504,0,7854,,
5505,0,7855,1.0,0.0
5506,1,7857,,
5507,1,7860,1.0,0.0
5508,0,7861,,
5509,1,7862,1.0,0.0
5510,0,7863,,
5511,0,7864,,
5512,1,7865,,
5513,0,7867,,
5514,1,7868,1.0,0.0
5515,1,7869,,
5516,0,7870,,
5517,0,7871,,
5518,0,7872,1.0,0.0
5519,1,7873,,
5520,1,7874,,
5521,0,7876,1.0,0.0
5522,0,7877,,
5523,1,7878,,
5524,1,7880,,
5525,1,7881,1.0,0.0
5526,0,7882,,
5527,0,7883,,
5528,0,7885,,
5529,1,7887,1.0,0.0
5530,1,7888,,
5531,0,7889,1.0,0.0
5532,0,7891,,
5533,0,7893,,
5534,0,7894,1.0,0.0
5535,0,7895,,
5536,1,7897,,
5537,1,7898,,
5538,1,7902,1.0,0.0
5539,0,7903,,
5540,1,7905,,
5541,1,7906,,
5542,0,7907,,
5543,0,7908,,
5544,0,7909,1.0,0.0
5545,1,7910,,
5546,0,7912,,
5547,1,7913,,
5548,1,7914,,
5549,0,7915,,
5550,0,7916,,
5551,1,7918,,
5552,1,7923,,
5553,1,7924,,
5554,0,7926,,
5555,1,7929,,
5556,1,7930,1.0,0.0
5557,0,7932,2.0,0.0
5558,0,7933,,
5559,0,7934,,
5560,1,7935,2.0,0.0
5561,1,7936,,
5562,1,7937,,
5563,0,7938,1.0,0.0
5564,0,7939,2.0,0.0
5565,1,7940,2.0,0.0
5566,1,7941,,
5567,0,7943,2.0,0.0
5568,1,7944,,
5569,0,7945,1.0,1.0
5570,0,7949,2.0,0.0
5571,0,7950,,
5572,1,7952,,
5573,0,7953,,
5574,1,7954,,
5575,1,7955,,
5576,0,7957,,
5577,1,7958,2.0,0.0
5578,0,7959,,
5579,1,7960,2.0,0.0
5580,1,7962,2.0,0.0
5581,1,7963,,
5582,1,7965,2.0,1.0
5583,1,7968,,
5584,1,7969,2.0,1.0
5585,1,7970,,
5586,1,7971,2.0,0.0
5587,1,7972,2.0,0.0
5588,1,7973,2.0,0.0
5589,1,7976,1.0,1.0
5590,1,7977,1.0,0.0
5591,1,7978,,
5592,0,7980,2.0,0.0
5593,1,7981,1.0,0.0
5594,1,7982,1.0,0.0
5595,1,7983,2.0,0.0
5596,1,7984,,
5597,1,7987,,
5598,1,7988,2.0,0.0
5599,1,7989,2.0,0.0
5600,1,7990,1.0,0.0
5601,1,7991,,
5602,0,7992,,
5603,1,7994,2.0,0.0
5604,1,7996,1.0,1.0
5605,1,7999,2.0,0.0
5606,1,8000,,
5607,1,8001,,
5608,1,8002,1.0,0.0
5609,1,8003,2.0,0.0
5610,1,8005,,
5611,1,8006,1.0,0.0
5612,0,8008,1.0,0.0
5613,1,8009,1.0,1.0
5614,1,8010,,
5615,0,8012,,
5616,1,8013,,
5617,0,8015,1.0,1.0
5618,1,8016,1.0,0.0
5619,0,8017,1.0,0.0
5620,1,8018,1.0,0.0
5621,1,8019,,
5622,1,8020,1.0,0.0
5623,0,8021,,
5624,0,8023,1.0,1.0
5625,1,8024,1.0,0.0
5626,0,8025,1.0,0.0
5627,1,8026,,
5628,1,8028,1.0,0.0
5629,1,8029,,
5630,1,8030,,
5631,0,8031,1.0,0.0
5632,0,8032,1.0,1.0
5633,1,8034,2.0,1.0
5634,1,8035,1.0,1.0
5635,1,8036,1.0,0.0
5636,0,8037,,
5637,1,8038,,
5638,0,8039,1.0,0.0
5639,1,8040,,
5640,0,8043,,
5641,0,8044,,
5642,1,8045,,
5643,0,8047,,
5644,1,8049,,
5645,0,8055,2.0,0.0
5646,1,8056,2.0,0.0
5647,1,8057,,
5648,1,8058,,
5649,1,8060,,
5650,0,8061,1.0,0.0
5651,0,8062,,
5652,1,8064,1.0,0.0
5653,0,8065,1.0,0.0
5654,0,8066,,
5655,0,8067,,
5656,0,8068,1.0,0.0
5657,0,8069,1.0,1.0
5658,0,8070,1.0,0.0
5659,0,8071,,
5660,0,8073,,
5661,0,8074,1.0,1.0
5662,0,8079,,
5663,0,8081,1.0,0.0
5664,0,8083,1.0,0.0
5665,1,8084,,
5666,1,8085,,
5667,0,8087,,
5668,0,8088,,
5669,1,8089,,
5670,0,8091,,
5671,1,8094,,
5672,1,8095,1.0,0.0
5673,1,8096,,
5674,1,8097,,
5675,0,8098,1.0,1.0
5676,0,8100,1.0,0.0
5677,0,8101,1.0,0.0
5678,0,8102,,
5679,1,8103,,
5680,0,8105,1.0,0.0
5681,1,8106,,
5682,0,8109,,
5683,1,8110,,
5684,0,8111,1.0,0.0
5685,0,8112,,
5686,1,8113,2.0,0.0
5687,0,8116,,
5688,0,8118,1.0,0.0
5689,1,8119,,
5690,0,8120,1.0,0.0
5691,0,8121,,
5692,1,8122,2.0,0.0
5693,1,8125,1.0,0.0
5694,1,8126,,
5695,1,8128,1.0,1.0
5696,1,8129,,
5697,0,8130,,
5698,1,8131,,
5699,0,8133,,
5700,0,8135,,
5701,0,8136,,
5702,0,8137,,
5703,0,8138,2.0,0.0
5704,1,8140,1.0,0.0
5705,1,8141,,
5706,1,8142,2.0,0.0
5707,1,8143,,
5708,1,8144,,
5709,1,8146,,
5710,1,8147,,
5711,1,8149,,
5712,1,8150,,
5713,0,8154,1.0,0.0
5714,1,8155,,
5715,0,8156,1.0,0.0
5716,1,8158,1.0,0.0
5717,1,8159,1.0,0.0
5718,1,8161,,
5719,1,8162,,
5720,1,8163,,
5721,1,8164,1.0,0.0
5722,0,8165,1.0,0.0
5723,1,8168,,
5724,1,8169,1.0,0.0
5725,1,8170,,
5726,1,8171,1.0,1.0
5727,1,8172,,
5728,1,8175,,
5729,1,8176,,
5730,1,8177,1.0,0.0
5731,1,8180,,
5732,1,8181,,
5733,1,8182,1.0,1.0
5734,1,8183,,
5735,1,8184,,
5736,1,8187,1.0,0.0
5737,1,8188,,
5738,1,8189,,
5739,1,8190,1.0,0.0
5740,1,8191,,
5741,0,8195,,
5742,0,8196,,
5743,1,8201,2.0,1.0
5744,0,8202,,
5745,0,8203,,
5746,0,8204,1.0,0.0
5747,0,8205,,
5748,0,8208,,
5749,0,8209,,
5750,0,8210,,
5751,1,8211,1.0,0.0
5752,0,8212,1.0,0.0
5753,0,8213,1.0,0.0
5754,0,8214,1.0,1.0
5755,0,8215,,
5756,0,8216,,
5757,0,8217,2.0,0.0
5758,1,8218,1.0,0.0
5759,0,8219,1.0,0.0
5760,0,8221,1.0,0.0
5761,0,8223,,
5762,0,8224,,
5763,0,8225,2.0,0.0
5764,0,8226,1.0,0.0
5765,0,8231,,
5766,0,8232,,
5767,1,8234,,
5768,0,8235,,
5769,0,8236,1.0,1.0
5770,1,8237,,
5771,0,8238,,
5772,1,8239,2.0,0.0
5773,0,8240,,
5774,0,8241,,
5775,1,8242,1.0,0.0
5776,0,8243,1.0,0.0
5777,1,8244,1.0,0.0
5778,0,8245,1.0,0.0
5779,1,8246,,
5780,1,8247,1.0,0.0
5781,1,8250,,
5782,0,8251,,
5783,0,8252,,
5784,0,8253,1.0,1.0
5785,1,8254,,
5786,1,8256,,
5787,1,8257,,
5788,0,8258,,
5789,1,8259,1.0,0.0
5790,1,8261,,
5791,1,8262,1.0,0.0
5792,0,8264,,
5793,1,8266,1.0,0.0
5794,0,8267,1.0,0.0
5795,1,8270,1.0,0.0
5796,0,8271,,
5797,1,8274,,
5798,0,8276,,
5799,1,8278,,
5800,1,8279,,
5801,0,8280,,
5802,1,8283,,
5803,1,8284,1.0,0.0
5804,1,8285,1.0,0.0
5805,1,8286,,
5806,1,8287,,
5807,0,8288,1.0,0.0
5808,1,8289,2.0,1.0
5809,1,8291,,
5810,0,8292,,
5811,0,8294,,
5812,0,8295,,
5813,1,8296,,
5814,0,8297,,
5815,0,8298,1.0,0.0
5816,0,8300,,
5817,0,8301,1.0,1.0
5818,0,8304,,
5819,1,8309,,
5820,0,8310,,
5821,1,8311,,
5822,0,8312,,
5823,1,8314,,
5824,1,8315,1.0,1.0
5825,1,8317,1.0,0.0
5826,1,8318,,
5827,0,8320,1.0,0.0
5828,0,8321,2.0,0.0
5829,0,8324,1.0,0.0
5830,1,8329,,
5831,1,8330,,
5832,0,8332,,
5833,1,8334,1.0,0.0
5834,0,8335,,
5835,0,8337,,
5836,0,8339,,
5837,0,8341,1.0,0.0
5838,0,8344,,
5839,0,8345,,
5840,0,8346,,
5841,0,8347,1.0,0.0
5842,0,8348,,
5843,0,8349,2.0,1.0
5844,0,8350,,
5845,0,8351,1.0,0.0
5846,0,8352,,
5847,0,8355,2.0,1.0
5848,0,8356,1.0,0.0
5849,0,8360,1.0,1.0
5850,0,8361,1.0,0.0
5851,0,8362,,
5852,1,8363,,
5853,0,8364,,
5854,0,8365,2.0,1.0
5855,0,8366,2.0,1.0
5856,0,8367,1.0,0.0
5857,0,8368,,
5858,0,8369,1.0,0.0
5859,0,8370,,
5860,0,8371,,
5861,0,8372,2.0,1.0
5862,0,8374,,
5863,0,8375,1.0,0.0
5864,0,8377,2.0,0.0
5865,0,8378,,
5866,0,8382,,
5867,0,8383,1.0,0.0
5868,0,8385,2.0,0.0
5869,0,8386,1.0,0.0
5870,0,8387,1.0,0.0
5871,0,8388,,
5872,0,8389,,
5873,0,8390,,
5874,0,8391,1.0,0.0
5875,0,8392,2.0,1.0
5876,1,8393,1.0,0.0
5877,1,8394,,
5878,0,8396,,
5879,1,8397,,
