,id,#palabras,#palabras_unicas,#caracteres,#stopwords,#puntuacion,#capitalize,#mayusculas,#silabas,promedio_len_word,#caracteres_especiales
486,704,4,4,25,1,1,0,0,6,5.0,1
487,705,19,16,100,8,2,2,0,21,4.157894736842105,2
488,706,24,21,135,9,1,1,1,29,4.583333333333333,1
489,709,12,11,89,4,1,3,0,20,6.333333333333333,1
490,710,17,17,101,4,4,10,0,23,4.882352941176471,4
491,712,17,17,101,4,4,10,0,23,4.882352941176471,4
492,713,17,17,101,4,4,10,0,23,4.882352941176471,4
493,714,16,16,103,5,3,3,2,25,5.375,3
494,716,6,6,64,1,7,1,2,10,9.5,7
495,717,17,17,101,4,4,10,0,23,4.882352941176471,4
496,719,12,12,69,3,2,3,1,12,4.666666666666667,2
497,720,3,3,21,0,0,0,0,5,5.666666666666667,0
498,721,22,20,132,0,2,20,2,32,4.954545454545454,2
499,724,17,17,101,4,4,10,0,23,4.882352941176471,4
500,725,17,17,101,4,4,10,0,23,4.882352941176471,4
501,726,17,17,94,6,3,4,1,26,4.411764705882353,3
502,727,13,13,82,3,0,7,0,22,5.230769230769231,0
503,728,14,14,77,7,1,0,0,17,4.428571428571429,1
504,729,17,17,101,4,4,10,0,23,4.882352941176471,4
505,730,17,17,101,4,4,10,0,23,4.882352941176471,4
506,731,17,17,101,4,4,10,0,23,4.882352941176471,4
507,732,16,16,112,3,6,2,1,27,5.9375,6
508,734,17,17,101,4,4,10,0,23,4.882352941176471,4
509,735,10,9,52,3,0,2,2,10,4.1,0
510,736,17,17,101,4,4,10,0,23,4.882352941176471,4
511,737,17,17,101,4,4,10,0,23,4.882352941176471,4
512,738,17,17,101,4,4,10,0,23,4.882352941176471,4
513,739,25,25,133,6,1,2,3,35,4.28,1
514,740,17,17,101,4,4,10,0,23,4.882352941176471,4
515,744,8,8,43,3,4,1,0,7,4.25,4
516,745,17,17,101,4,4,10,0,23,4.882352941176471,4
517,746,12,12,91,0,5,8,0,19,6.5,5
518,748,10,10,62,1,5,6,1,18,5.1,5
519,751,6,6,36,2,1,0,0,8,4.833333333333333,1
520,752,14,14,104,0,7,10,2,26,6.357142857142857,7
521,753,15,15,81,0,3,7,3,17,4.333333333333333,3
522,754,9,8,38,0,1,2,9,12,3.111111111111111,1
523,755,20,19,109,7,5,4,2,26,4.35,5
524,758,13,13,82,0,2,0,10,17,5.230769230769231,2
525,759,14,14,96,2,2,11,0,23,5.785714285714286,2
526,761,13,13,87,3,2,5,0,24,5.615384615384615,2
527,762,11,11,78,0,2,6,2,18,6.0,2
528,763,16,16,116,5,4,1,0,24,6.1875,4
529,767,19,16,98,10,1,1,0,25,4.105263157894737,1
530,770,15,15,81,1,3,2,1,18,4.333333333333333,3
531,773,7,7,73,0,5,0,7,15,9.285714285714286,5
532,774,14,14,94,2,0,11,0,23,5.642857142857143,0
533,775,15,13,77,8,0,0,0,19,4.066666666666666,0
534,777,15,15,95,0,5,11,1,17,5.266666666666667,5
535,779,8,8,64,1,3,3,0,18,6.875,3
536,781,16,16,117,1,7,12,0,25,6.1875,7
537,782,16,16,85,5,0,4,0,21,4.25,0
538,783,14,13,72,5,5,1,0,13,4.071428571428571,5
539,784,10,9,52,0,1,1,10,14,4.1,1
540,786,4,4,17,1,0,0,0,4,3.0,0
541,787,14,14,81,2,5,4,0,22,4.714285714285714,5
542,788,10,10,60,2,5,2,0,10,4.9,5
543,790,13,13,76,4,8,3,1,16,4.769230769230769,8
544,791,7,7,49,0,4,3,0,14,5.857142857142857,4
545,794,20,19,93,0,3,2,1,16,3.6,3
546,795,8,8,54,2,1,1,0,11,5.625,1
547,796,16,16,82,1,1,1,10,19,4.0625,1
548,797,14,14,82,0,1,0,12,14,4.785714285714286,1
549,798,11,11,60,0,4,8,1,13,4.363636363636363,4
550,799,18,17,90,3,1,10,1,26,3.9444444444444446,1
551,800,7,7,36,0,0,0,7,9,3.5714285714285716,0
552,801,14,12,74,6,5,3,2,20,4.142857142857143,5
553,802,20,20,117,8,7,4,0,30,4.7,7
554,803,13,11,62,2,13,3,0,11,3.6153846153846154,13
555,804,21,19,138,6,4,2,1,29,5.523809523809524,4
556,805,19,19,109,2,1,5,2,20,4.684210526315789,1
557,806,18,17,100,5,2,7,1,22,4.5,2
558,807,8,8,51,0,0,0,8,13,5.25,0
559,808,11,11,59,4,4,3,1,11,4.2727272727272725,4
560,809,10,10,46,5,1,0,1,9,3.5,1
561,810,11,11,67,1,2,9,0,17,5.0,2
562,812,10,10,67,3,4,5,1,15,5.6,4
563,814,15,14,82,4,3,4,1,14,4.333333333333333,3
564,815,9,9,49,1,3,4,3,9,4.333333333333333,3
565,817,3,3,20,0,1,0,0,6,5.333333333333333,1
566,818,21,20,122,9,4,2,1,30,4.761904761904762,4
567,819,8,8,44,4,0,0,0,8,4.375,0
568,820,4,4,22,2,0,1,1,5,4.0,0
569,822,16,16,82,1,1,1,10,19,4.0625,1
570,823,19,19,108,2,1,5,2,21,4.631578947368421,1
571,826,10,10,81,1,5,2,1,20,7.0,5
572,828,20,20,125,7,2,2,2,28,5.2,2
573,829,14,14,83,4,1,1,0,17,4.857142857142857,1
574,832,8,8,52,2,0,0,0,11,5.375,0
575,833,13,13,86,4,6,0,2,19,5.538461538461538,6
576,834,14,14,81,4,0,0,0,19,4.714285714285714,0
577,835,8,8,73,0,0,2,0,17,8.0,0
578,836,13,13,83,4,0,0,0,19,5.3076923076923075,0
579,837,14,14,87,4,1,0,0,18,5.142857142857143,1
580,838,19,18,114,4,9,1,1,22,4.947368421052632,9
581,840,16,14,115,3,4,0,0,21,6.125,4
582,841,9,9,61,2,0,0,0,15,5.666666666666667,0
583,842,13,13,99,3,7,1,0,19,6.538461538461538,7
584,843,14,14,81,4,0,0,0,19,4.714285714285714,0
585,845,19,18,129,3,6,4,1,28,5.7368421052631575,6
586,846,17,16,116,5,0,0,0,26,5.705882352941177,0
587,848,14,14,85,4,1,0,0,18,4.928571428571429,1
588,849,17,17,105,4,4,0,0,21,5.117647058823529,4
589,851,20,19,135,5,3,0,2,31,5.7,3
590,852,15,15,98,5,4,0,0,16,5.466666666666667,4
591,853,14,14,85,4,1,0,0,18,4.928571428571429,1
592,856,13,13,77,4,0,0,0,17,4.846153846153846,0
593,857,19,15,119,4,8,1,2,21,5.2105263157894735,8
594,859,12,12,86,2,1,3,0,20,6.083333333333333,1
595,860,13,12,79,6,0,3,0,16,4.923076923076923,0
596,863,14,14,107,4,8,0,1,26,6.571428571428571,8
597,864,8,8,52,2,0,0,0,11,5.375,0
598,866,9,9,70,0,2,2,1,17,6.666666666666667,2
599,867,16,16,117,3,9,2,1,27,6.25,9
600,868,12,12,92,3,2,0,0,18,6.583333333333333,2
601,870,14,14,81,4,0,0,0,19,4.714285714285714,0
602,871,7,7,62,0,1,0,0,14,7.714285714285714,1
603,872,13,13,77,4,0,0,0,17,4.846153846153846,0
604,873,13,13,78,4,1,0,0,17,4.923076923076923,1
605,874,9,9,54,1,3,0,1,10,4.888888888888889,3
606,875,13,13,77,4,0,0,0,17,4.846153846153846,0
607,876,16,16,117,3,9,2,1,27,6.25,9
608,877,14,14,81,4,0,0,0,19,4.714285714285714,0
609,878,14,14,119,1,5,2,0,27,7.428571428571429,5
610,881,4,4,28,0,1,1,0,8,5.75,1
611,882,18,18,103,3,4,1,11,29,4.666666666666667,4
612,883,15,15,105,1,2,11,1,25,5.933333333333334,2
613,884,17,15,118,6,5,1,0,31,5.882352941176471,5
614,885,19,18,129,2,8,2,5,25,5.7368421052631575,8
615,886,19,19,106,5,5,4,0,24,4.526315789473684,5
616,888,11,11,75,1,4,6,1,22,5.7272727272727275,4
617,890,13,13,111,0,1,5,0,29,7.461538461538462,1
618,891,21,20,138,5,1,7,1,41,5.476190476190476,1
619,892,13,13,80,1,1,10,1,21,5.076923076923077,1
620,893,21,20,127,5,1,0,0,30,5.0,1
621,894,20,19,119,5,8,3,1,23,4.9,8
622,895,12,12,102,3,1,3,0,23,7.416666666666667,1
623,896,17,15,102,7,1,1,0,24,4.9411764705882355,1
624,898,4,4,28,0,1,1,0,8,5.75,1
625,899,11,11,58,4,1,0,1,14,4.181818181818182,1
626,902,14,14,115,2,4,9,1,22,7.142857142857143,4
627,903,15,15,115,0,5,13,1,23,6.6,5
628,905,16,15,103,2,2,4,3,26,5.375,2
629,906,20,20,142,6,9,1,2,36,6.0,9
630,907,4,4,28,0,1,1,0,8,5.75,1
631,911,17,17,131,5,3,1,0,36,6.647058823529412,3
632,912,14,14,87,4,6,1,2,22,5.142857142857143,6
633,915,20,19,135,2,9,2,5,25,5.7,9
634,916,4,4,28,0,1,1,0,8,5.75,1
635,919,20,19,135,2,9,2,5,25,5.7,9
636,921,11,10,62,1,1,1,0,10,4.545454545454546,1
637,923,20,20,131,8,4,4,0,33,5.5,4
638,926,7,6,32,0,2,3,1,6,3.4285714285714284,2
639,928,13,13,96,1,2,3,0,28,6.3076923076923075,2
640,929,2,2,11,0,0,0,0,4,4.0,0
641,930,8,8,46,4,2,0,0,12,4.625,2
642,931,13,12,71,4,2,3,1,22,4.384615384615385,2
643,932,26,24,133,12,0,1,0,39,4.076923076923077,0
644,934,4,4,17,2,0,1,0,5,3.0,0
645,935,4,4,15,1,0,1,1,5,2.5,0
646,936,20,19,99,6,1,7,1,28,3.9,1
647,938,14,14,77,5,1,2,0,19,4.428571428571429,1
648,939,4,4,37,0,3,3,0,8,8.0,3
649,940,15,13,68,7,1,2,1,19,3.466666666666667,1
650,941,7,7,38,3,3,1,0,8,4.285714285714286,3
651,942,8,8,42,2,1,0,0,9,4.125,1
652,944,17,16,82,8,0,1,0,13,3.764705882352941,0
653,945,11,11,80,2,1,2,0,20,6.181818181818182,1
654,946,9,9,67,1,1,2,0,17,6.333333333333333,1
655,947,3,3,21,0,1,0,0,6,5.666666666666667,1
656,948,17,17,77,9,7,0,1,16,3.4705882352941178,7
657,951,16,16,86,2,2,5,9,22,4.3125,2
658,952,16,16,119,2,2,4,0,33,6.375,2
659,953,10,10,41,3,1,2,1,11,3.0,1
660,955,13,13,79,0,2,1,12,21,5.0,2
661,956,23,21,104,12,6,0,0,22,3.4782608695652173,6
662,957,10,10,54,4,1,0,0,16,4.3,1
663,958,4,4,23,2,0,0,0,7,4.5,0
664,959,10,10,49,4,5,0,0,14,3.8,5
665,960,18,16,80,6,0,2,2,18,3.388888888888889,0
666,961,14,14,97,2,2,9,0,19,5.857142857142857,2
667,962,9,8,48,4,0,1,1,9,4.222222222222222,0
668,963,10,10,63,1,4,6,1,14,5.2,4
669,964,13,13,92,2,4,3,0,21,6.0,4
670,965,14,12,64,5,2,5,0,13,3.5,2
671,968,12,12,65,4,2,4,0,21,4.333333333333333,2
672,971,11,11,55,4,1,2,0,14,3.909090909090909,1
673,972,18,17,90,8,4,0,0,19,3.9444444444444446,4
674,974,12,12,64,2,6,4,1,15,4.25,6
675,976,9,7,31,2,6,2,1,6,2.3333333333333335,6
676,977,6,6,27,0,2,0,4,6,3.3333333333333335,2
677,978,12,12,104,3,7,2,0,25,7.583333333333333,7
678,979,7,7,55,0,3,5,1,13,6.714285714285714,3
679,981,10,10,70,0,6,0,6,15,5.9,6
680,982,15,13,100,4,5,2,0,20,5.6,5
681,983,18,17,114,6,5,8,0,26,5.277777777777778,5
682,984,18,18,93,0,8,10,4,15,4.111111111111111,8
683,985,18,18,93,0,8,10,4,15,4.111111111111111,8
684,986,13,13,70,4,4,2,0,14,4.3076923076923075,4
685,987,16,15,97,5,3,2,1,15,5.0,3
686,990,10,10,65,0,1,1,0,18,5.4,1
687,991,17,14,100,7,5,1,0,30,4.764705882352941,5
688,992,6,6,26,2,0,1,1,8,3.1666666666666665,0
689,993,12,12,72,3,5,1,0,16,4.916666666666667,5
690,994,11,11,58,4,2,4,1,15,4.181818181818182,2
691,996,13,13,70,0,0,0,13,17,4.3076923076923075,0
692,997,17,17,99,4,6,2,2,17,4.764705882352941,6
693,998,15,14,97,5,1,4,0,25,5.4,1
694,999,3,3,18,0,2,0,0,5,4.666666666666667,2
695,1001,18,18,121,7,11,3,0,34,5.611111111111111,11
696,1002,19,15,97,0,0,19,0,25,4.0,0
697,1004,20,18,99,7,4,0,0,22,3.9,4
698,1005,12,12,58,6,2,0,0,14,3.75,2
699,1006,3,3,20,0,4,1,0,4,5.333333333333333,4
700,1008,17,16,87,5,2,2,2,18,4.0588235294117645,2
701,1009,5,5,22,4,0,0,0,6,3.2,0
702,1010,23,22,125,5,5,6,0,26,4.391304347826087,5
703,1015,16,11,75,0,13,7,1,14,3.5,13
704,1017,16,14,90,4,8,1,0,20,4.5625,8
705,1018,4,4,24,1,0,0,0,8,4.75,0
706,1020,10,10,59,0,6,7,0,11,4.8,6
707,1021,18,18,93,0,9,12,4,16,4.111111111111111,9
708,1022,21,20,115,5,5,12,4,22,4.428571428571429,5
709,1023,21,21,116,5,6,3,2,24,4.476190476190476,6
710,1024,11,11,67,4,5,5,1,15,5.0,5
711,1026,17,17,87,7,3,1,1,23,4.0588235294117645,3
712,1029,8,8,60,2,2,1,0,13,6.375,2
713,1031,12,12,66,6,3,1,0,12,4.416666666666667,3
714,1032,12,11,64,6,1,0,0,22,4.25,1
715,1035,12,12,83,2,3,3,0,23,5.833333333333333,3
716,1036,13,13,61,5,1,0,0,14,3.6153846153846154,1
717,1037,20,19,99,11,2,1,1,23,3.9,2
718,1038,24,23,118,8,6,4,2,28,3.875,6
719,1040,15,14,70,9,1,1,1,17,3.6,1
720,1041,15,15,88,5,2,1,0,22,4.8,2
721,1042,15,12,80,7,0,1,0,18,4.266666666666667,0
722,1043,14,14,85,5,8,1,0,21,5.0,8
723,1044,6,6,35,2,1,1,0,8,4.666666666666667,1
724,1045,10,9,41,5,2,0,0,11,3.0,2
725,1048,10,10,46,1,3,3,1,12,3.5,3
726,1049,24,23,123,9,3,4,2,27,4.083333333333333,3
727,1050,4,4,23,1,0,1,0,5,4.25,0
728,1051,12,12,54,4,1,1,1,12,3.4166666666666665,1
729,1052,11,11,59,2,1,1,0,12,4.2727272727272725,1
730,1054,6,6,31,1,0,0,0,8,4.0,0
731,1057,13,11,69,5,2,1,1,16,4.153846153846154,2
732,1058,17,16,80,5,3,2,2,16,3.6470588235294117,3
733,1061,6,6,35,1,2,1,0,8,4.666666666666667,2
734,1062,28,27,141,11,2,2,1,34,4.0,2
735,1065,7,7,37,3,1,1,1,6,4.142857142857143,1
736,1066,12,12,66,5,1,0,0,17,4.333333333333333,1
737,1067,8,8,44,2,2,1,1,9,4.375,2
738,1069,8,7,44,4,1,0,0,9,4.375,1
739,1070,14,14,70,7,1,0,0,19,3.9285714285714284,1
740,1071,15,14,89,5,8,0,0,16,4.866666666666666,8
741,1072,17,17,95,6,3,2,0,20,4.529411764705882,3
742,1073,7,7,37,3,0,0,0,9,4.142857142857143,0
743,1074,5,5,34,0,3,1,0,8,5.6,3
744,1075,9,9,49,2,0,0,1,9,4.333333333333333,0
745,1077,12,12,57,3,1,3,2,12,3.5833333333333335,1
746,1078,16,16,82,5,0,0,0,19,4.0625,0
747,1079,7,7,34,2,0,0,0,9,3.7142857142857144,0
748,1080,9,9,41,2,2,1,0,11,3.4444444444444446,2
749,1081,13,12,74,5,3,1,1,17,4.615384615384615,3
750,1082,9,9,42,2,2,2,1,9,3.5555555555555554,2
751,1083,20,19,101,8,1,5,2,26,4.0,1
752,1084,18,18,93,7,1,0,0,19,4.111111111111111,1
753,1085,25,23,117,14,3,1,1,20,3.64,3
754,1088,25,23,136,11,5,0,1,27,4.36,5
755,1090,20,18,100,9,8,3,2,22,3.95,8
756,1091,26,25,140,11,6,5,0,27,4.346153846153846,6
757,1093,16,16,97,4,7,3,1,19,5.0,7
758,1094,10,10,54,1,12,1,0,7,4.3,12
759,1098,8,8,33,1,2,5,0,7,3.0,2
760,1099,14,13,59,7,0,0,0,13,3.142857142857143,0
761,1102,19,19,92,8,4,4,0,20,3.789473684210526,4
762,1103,6,6,28,2,0,1,0,5,3.5,0
763,1104,8,8,37,3,2,1,1,9,3.5,2
764,1105,21,20,118,4,5,5,1,21,4.571428571428571,5
765,1106,22,22,130,7,5,5,0,30,4.863636363636363,5
766,1109,9,9,61,3,9,1,0,12,5.666666666666667,9
767,1110,26,23,119,13,4,1,0,22,3.5384615384615383,4
768,1112,4,4,24,2,0,1,0,5,4.75,0
769,1113,17,17,93,4,3,3,0,16,4.352941176470588,3
770,1114,4,4,24,1,0,0,0,6,4.75,0
771,1117,5,5,33,0,0,0,5,7,5.4,0
772,1118,12,12,64,4,3,2,0,19,4.25,3
773,1119,19,19,89,10,2,2,0,24,3.6315789473684212,2
774,1120,20,20,142,4,5,11,1,28,5.95,5
775,1122,15,15,80,3,2,2,0,18,4.266666666666667,2
776,1123,13,13,56,7,0,3,0,11,3.230769230769231,0
777,1124,5,5,28,2,1,1,0,6,4.4,1
778,1126,6,6,28,2,0,1,0,6,3.5,0
779,1128,21,18,98,6,4,4,3,22,3.619047619047619,4
780,1129,12,11,72,4,4,2,1,19,4.916666666666667,4
781,1130,22,18,124,12,1,0,0,24,4.590909090909091,1
782,1132,25,24,141,7,2,3,2,34,4.6,2
783,1134,1,1,9,0,1,0,0,2,7.0,1
784,1136,3,3,14,0,2,2,0,4,3.3333333333333335,2
785,1138,25,24,127,9,8,4,2,28,4.04,8
786,1139,11,11,66,4,5,1,0,16,4.909090909090909,5
787,1141,10,10,63,1,1,4,0,13,5.2,1
788,1142,10,9,68,0,1,8,0,11,5.7,1
789,1143,10,10,44,4,0,0,0,11,3.3,0
790,1145,22,21,117,6,3,12,1,22,4.2727272727272725,3
791,1146,8,8,51,1,1,6,1,12,5.25,1
792,1149,13,13,93,2,3,5,0,15,6.0,3
793,1151,9,9,40,4,0,0,0,7,3.3333333333333335,0
794,1152,19,15,117,3,10,7,0,24,5.052631578947368,10
795,1153,11,10,70,0,2,8,0,11,5.2727272727272725,2
796,1154,21,18,121,8,6,1,0,28,4.714285714285714,6
797,1155,10,9,51,5,2,0,0,9,4.0,2
798,1156,7,7,43,2,2,3,0,12,5.0,2
799,1157,4,4,41,0,1,1,0,7,9.0,1
800,1160,14,14,70,5,3,2,0,21,3.9285714285714284,3
801,1162,8,8,56,1,2,5,0,17,5.875,2
802,1164,21,19,108,0,2,3,21,19,4.095238095238095,2
803,1166,8,8,40,4,1,0,0,9,3.875,1
804,1167,25,22,124,14,2,0,0,28,3.92,2
805,1168,18,17,108,5,2,6,1,31,4.888888888888889,2
806,1170,25,19,119,16,0,0,0,23,3.72,0
807,1173,23,19,115,12,0,0,0,27,3.9565217391304346,0
808,1174,18,18,113,6,6,3,0,29,5.222222222222222,6
809,1175,19,19,117,4,4,7,0,25,5.105263157894737,4
810,1177,7,7,66,1,2,0,0,15,8.285714285714286,2
811,1178,2,2,10,1,0,0,0,5,3.5,0
812,1179,21,21,102,7,3,2,0,24,3.8095238095238093,3
813,1181,6,6,28,1,2,2,0,10,3.5,2
814,1182,12,11,66,2,4,6,0,18,4.416666666666667,4
815,1183,5,5,24,0,0,0,5,5,3.6,0
816,1185,21,21,105,9,1,1,0,29,3.9523809523809526,1
817,1188,17,16,77,4,2,3,1,17,3.2941176470588234,2
818,1189,16,14,73,5,0,2,3,21,3.5,0
819,1190,22,21,119,10,3,3,1,27,4.363636363636363,3
820,1191,1,1,7,0,0,1,0,2,5.0,0
821,1195,16,15,99,6,3,2,0,25,5.125,3
822,1196,16,16,104,5,7,2,0,23,5.4375,7
823,1198,1,1,6,0,0,0,0,2,4.0,0
824,1199,7,7,63,1,22,0,0,12,7.857142857142857,22
825,1201,8,8,50,2,1,1,0,11,5.125,1
826,1202,3,3,30,0,1,1,0,8,8.666666666666666,1
827,1203,9,9,44,3,0,3,1,10,3.7777777777777777,0
828,1204,10,10,51,0,2,7,0,13,4.0,2
829,1206,21,21,132,7,2,0,0,33,5.238095238095238,2
830,1207,11,10,102,4,50,0,1,10,8.181818181818182,50
831,1208,6,6,34,2,1,3,1,9,4.5,1
832,1209,3,3,14,0,1,1,1,3,3.3333333333333335,1
833,1211,5,5,29,2,0,0,0,8,4.6,0
834,1212,7,7,35,1,2,1,1,8,3.857142857142857,2
835,1213,10,10,46,3,0,1,1,12,3.5,0
836,1214,13,12,76,2,14,1,0,22,4.769230769230769,14
837,1215,3,3,23,1,0,0,0,8,6.333333333333333,0
838,1217,7,7,47,1,0,5,1,11,5.571428571428571,0
839,1218,6,6,36,1,2,1,1,9,4.833333333333333,2
840,1219,5,5,25,2,0,1,0,5,3.8,0
841,1221,7,7,43,0,2,1,1,11,5.0,2
842,1222,9,9,42,4,1,1,1,13,3.5555555555555554,1
843,1223,8,8,67,0,1,8,0,18,7.25,1
844,1224,8,8,45,0,3,1,4,8,4.5,3
845,1225,9,9,53,5,1,1,0,11,4.777777777777778,1
846,1226,13,13,70,4,4,4,2,15,4.3076923076923075,4
847,1227,28,26,134,10,2,1,0,31,3.75,2
848,1228,2,2,13,0,2,0,1,3,5.0,2
849,1229,4,4,16,0,3,2,0,4,2.75,3
850,1230,11,11,53,3,2,0,0,17,3.727272727272727,2
851,1232,12,11,64,1,1,9,0,16,4.25,1
852,1234,25,25,124,10,7,2,0,28,3.92,7
853,1235,16,15,90,5,4,5,0,20,4.5625,4
854,1236,17,17,110,4,8,5,1,30,5.352941176470588,8
855,1237,19,17,94,9,2,2,1,23,3.8947368421052633,2
856,1238,8,6,33,3,0,1,0,7,2.875,0
857,1239,19,18,99,7,4,1,0,25,4.157894736842105,4
858,1240,14,14,75,5,0,1,0,19,4.285714285714286,0
859,1241,24,20,112,12,3,0,1,24,3.625,3
860,1242,11,11,77,0,1,5,6,19,5.909090909090909,1
861,1243,14,14,76,6,5,2,1,16,4.357142857142857,5
862,1244,4,4,39,1,2,1,0,11,8.5,2
863,1245,17,17,118,6,6,1,0,24,5.882352941176471,6
864,1249,13,13,67,4,3,8,1,21,4.076923076923077,3
865,1250,18,18,96,7,0,1,0,19,4.277777777777778,0
866,1251,13,12,99,2,3,0,0,24,6.538461538461538,3
867,1252,4,4,28,0,0,0,0,11,5.75,0
868,1253,7,7,34,4,6,2,0,7,3.7142857142857144,6
869,1254,11,10,55,3,1,2,0,16,3.909090909090909,1
870,1259,6,6,26,3,1,0,0,9,3.1666666666666665,1
871,1262,18,18,101,6,2,1,0,22,4.333333333333333,2
872,1263,11,11,60,1,1,2,0,17,4.363636363636363,1
873,1264,10,10,53,4,1,1,0,11,4.2,1
874,1267,2,2,9,0,0,2,0,2,3.0,0
875,1269,7,7,50,0,6,1,3,11,6.0,6
876,1270,12,12,76,0,5,5,0,22,5.25,5
877,1271,17,16,88,4,4,5,0,17,4.117647058823529,4
878,1272,4,4,19,2,0,0,0,5,3.5,0
879,1273,12,12,76,2,0,0,0,22,5.25,0
880,1275,21,18,121,8,2,3,0,24,4.666666666666667,2
881,1276,6,6,37,1,2,0,0,9,5.0,2
882,1277,17,14,79,8,0,0,0,16,3.588235294117647,0
883,1278,19,17,104,10,2,2,0,27,4.421052631578948,2
884,1279,7,7,48,3,2,0,1,19,5.571428571428571,2
885,1280,7,7,48,1,2,0,0,13,5.714285714285714,2
886,1282,5,5,35,2,0,0,0,10,5.8,0
887,1283,16,16,89,3,4,4,2,17,4.5,4
888,1284,12,12,66,2,2,3,2,19,4.416666666666667,2
889,1287,8,8,46,3,6,2,0,11,4.5,6
890,1288,14,14,74,4,6,2,1,14,4.214285714285714,6
891,1289,10,10,58,0,6,9,1,11,4.7,6
892,1290,16,16,101,1,5,10,1,19,5.1875,5
893,1293,11,11,51,3,1,2,0,14,3.5454545454545454,1
894,1294,22,21,124,8,3,2,1,40,4.545454545454546,3
895,1296,5,5,42,0,4,3,0,15,7.2,4
896,1297,17,16,89,4,8,0,0,23,4.176470588235294,8
897,1298,17,16,87,10,3,1,0,23,4.0588235294117645,3
898,1300,18,16,97,4,5,6,1,18,4.333333333333333,5
899,1301,26,26,142,8,9,6,1,34,4.423076923076923,9
900,1302,3,3,17,0,0,1,0,6,4.333333333333333,0
901,1303,4,4,27,1,3,0,0,8,5.5,3
902,1304,28,23,146,9,6,3,0,32,4.178571428571429,6
903,1305,17,17,102,3,5,5,0,27,4.9411764705882355,5
904,1307,20,20,95,9,5,2,2,28,3.7,5
905,1308,26,22,120,12,0,5,1,26,3.576923076923077,0
906,1309,9,9,45,3,2,1,1,12,3.888888888888889,2
907,1312,21,17,114,8,7,3,0,28,4.333333333333333,7
908,1315,3,3,24,0,0,1,0,8,6.666666666666667,0
909,1316,7,7,37,2,1,3,0,10,4.142857142857143,1
910,1317,16,14,67,9,1,2,0,20,3.125,1
911,1318,4,4,21,1,0,1,1,4,4.0,0
912,1319,14,13,69,6,1,1,0,22,3.857142857142857,1
913,1320,15,14,79,5,2,1,1,20,4.2,2
914,1321,16,16,82,7,0,1,0,23,4.0625,0
915,1324,16,16,108,4,7,3,2,27,5.6875,7
916,1326,10,10,78,2,4,3,1,21,6.7,4
917,1327,17,13,114,1,8,9,0,21,5.529411764705882,8
918,1328,9,9,64,1,3,3,0,16,5.888888888888889,3
919,1331,21,21,117,9,5,1,1,23,4.523809523809524,5
920,1332,22,19,112,8,2,2,6,26,4.045454545454546,2
921,1334,22,21,116,11,3,2,0,27,4.045454545454546,3
922,1335,9,9,48,3,0,1,0,11,4.222222222222222,0
923,1337,5,5,22,2,0,1,0,6,3.2,0
924,1338,6,6,34,2,1,0,0,9,4.5,1
925,1340,21,21,110,0,2,0,20,26,4.190476190476191,2
926,1341,18,18,137,3,20,1,3,30,6.555555555555555,20
927,1343,8,8,50,2,4,1,0,10,5.125,4
928,1345,10,10,48,4,4,1,0,10,3.7,4
929,1346,13,13,79,3,2,4,0,20,5.0,2
930,1347,26,23,131,11,13,2,0,27,4.0,13
931,1348,15,15,84,8,4,0,0,22,4.533333333333333,4
932,1349,21,21,117,8,2,1,0,28,4.523809523809524,2
933,1350,16,16,108,3,10,6,2,26,5.4375,10
934,1351,17,16,78,7,3,2,2,15,3.5294117647058822,3
935,1352,16,15,75,7,3,0,1,16,3.625,3
936,1353,16,14,90,6,4,2,0,21,4.5,4
937,1354,19,19,108,10,8,2,0,28,4.631578947368421,8
938,1356,21,19,116,7,6,4,2,24,4.380952380952381,6
939,1360,25,23,136,10,1,3,3,33,4.4,1
940,1361,16,16,103,4,7,0,3,23,5.375,7
941,1362,14,14,84,5,1,2,0,20,4.928571428571429,1
942,1363,19,19,122,4,6,1,1,27,5.368421052631579,6
943,1365,15,15,88,8,1,1,1,22,4.8,1
944,1368,21,21,120,9,3,4,1,27,4.666666666666667,3
945,1369,27,26,126,10,3,1,0,24,3.6296296296296298,3
946,1371,5,5,28,1,0,0,2,8,4.4,0
947,1372,10,10,62,3,0,4,0,15,5.0,0
948,1374,7,7,32,3,0,1,1,6,3.4285714285714284,0
949,1375,27,23,123,8,4,7,3,25,3.5185185185185186,4
950,1376,10,10,78,3,2,0,0,19,6.7,2
951,1378,17,16,101,8,1,2,1,27,4.882352941176471,1
952,1379,16,16,93,0,2,14,0,21,4.75,2
953,1380,16,16,93,0,2,14,0,21,4.75,2
954,1381,31,26,140,15,2,4,0,39,3.4838709677419355,2
955,1382,24,23,103,14,1,0,0,26,3.25,1
956,1383,17,17,114,0,7,15,1,23,5.588235294117647,7
957,1384,15,15,89,1,1,10,0,27,4.866666666666666,1
958,1385,15,15,89,1,1,10,0,27,4.866666666666666,1
959,1388,9,8,64,0,0,8,0,19,5.888888888888889,0
960,1389,14,14,88,1,0,13,0,23,5.214285714285714,0
961,1390,19,19,116,4,7,4,0,26,5.052631578947368,7
962,1391,16,16,93,0,2,14,0,21,4.75,2
963,1393,11,11,53,0,0,2,1,12,3.727272727272727,0
964,1394,16,16,91,0,4,13,1,19,4.625,4
